LATENCY,PWM_VALUE,ANGLE
0.0014426708221435547,351,79
0.0004115104675292969,351,79
0.0010581016540527344,351,79
0.0004355907440185547,351,79
0.0010867118835449219,351,79
0.0004334449768066406,351,79
0.0019006729125976562,351,79
0.0003879070281982422,351,79
0.0009644031524658203,351,79
0.0004944801330566406,351,79
0.0009300708770751953,351,78
0.0004754066467285156,351,78
0.0014646053314208984,351,78
0.00044417381286621094,351,78
0.0015425682067871094,351,78
0.00042748451232910156,351,78
0.001562356948852539,351,78
0.0004036426544189453,351,78
0.0009758472442626953,351,78
0.0005087852478027344,351,78
0.0009560585021972656,351,78
0.0004265308380126953,351,78
0.0019164085388183594,351,78
0.0004658699035644531,351,78
0.0011022090911865234,351,78
0.00041961669921875,351,78
0.0009667873382568359,351,78
0.0004374980926513672,351,78
0.0018532276153564453,351,78
0.0004398822784423828,351,78
0.0015056133270263672,351,78
0.0004603862762451172,351,79
0.0009660720825195312,351,79
0.00041484832763671875,351,79
0.0017664432525634766,351,79
0.0004837512969970703,351,79
0.001901388168334961,351,79
0.00042510032653808594,351,79
0.0010030269622802734,351,79
0.00039458274841308594,351,79
0.0010340213775634766,351,79
0.0004570484161376953,351,79
0.001049041748046875,351,79
0.0005564689636230469,351,79
0.002773284912109375,351,79
0.0004420280456542969,351,79
0.0015590190887451172,351,79
0.000415802001953125,351,80
0.0009429454803466797,351,80
0.00045371055603027344,351,80
0.0018482208251953125,351,80
0.0004448890686035156,351,80
0.000982522964477539,351,80
0.0004668235778808594,351,80
0.0017423629760742188,351,80
0.000408172607421875,351,80
0.0015041828155517578,351,80
0.0004165172576904297,351,79
0.0014674663543701172,351,79
0.0004127025604248047,351,79
0.0014469623565673828,351,79
0.0004954338073730469,351,79
0.0015780925750732422,351,79
0.00045108795166015625,351,79
0.0010890960693359375,351,79
0.00039696693420410156,351,79
0.0017085075378417969,351,79
0.0004048347473144531,351,79
0.0014185905456542969,351,79
0.0004119873046875,351,79
0.001476287841796875,351,79
0.00039768218994140625,351,78
0.0013997554779052734,351,78
0.0008485317230224609,351,78
0.0004303455352783203,351,78
0.0018279552459716797,351,78
0.0008606910705566406,351,78
0.0004703998565673828,351,78
0.0017266273498535156,351,78
0.0008351802825927734,351,78
0.0005614757537841797,351,78
0.0013535022735595703,351,78
0.00045108795166015625,351,78
0.0015439987182617188,351,78
0.0004935264587402344,351,78
0.0009477138519287109,351,78
0.000431060791015625,351,78
0.0017414093017578125,351,78
0.0003998279571533203,351,78
0.0009624958038330078,351,78
0.0004165172576904297,351,78
0.001711130142211914,351,78
0.00039315223693847656,351,79
0.0013222694396972656,351,79
0.0006134510040283203,351,79
0.0009906291961669922,351,79
0.0004315376281738281,351,79
0.0017094612121582031,351,79
0.0003986358642578125,351,79
0.000988006591796875,351,79
0.00041294097900390625,351,79
0.0018606185913085938,351,79
0.00043511390686035156,351,79
0.0010828971862792969,351,79
0.0003914833068847656,351,79
0.0009336471557617188,351,79
0.0008270740509033203,351,79
0.00046133995056152344,351,80
0.0019989013671875,351,80
0.0004315376281738281,351,80
0.0009717941284179688,351,80
0.00043010711669921875,351,80
0.0009267330169677734,351,80
0.00087738037109375,351,80
0.0006341934204101562,351,80
0.0018756389617919922,351,80
0.0008778572082519531,351,80
0.0004134178161621094,351,80
0.0017285346984863281,351,79
0.0013003349304199219,351,79
0.0004200935363769531,351,79
0.0016160011291503906,351,79
0.00041103363037109375,351,79
0.001634359359741211,351,79
0.000431060791015625,351,79
0.0009837150573730469,351,79
0.00039196014404296875,351,79
0.000965118408203125,351,79
0.0004000663757324219,351,79
0.0018391609191894531,351,79
0.0004489421844482422,351,79
0.001516103744506836,351,79
0.0013794898986816406,351,79
0.00043082237243652344,351,79
0.0010831356048583984,351,78
0.0004456043243408203,351,78
0.0018336772918701172,351,78
0.00042891502380371094,351,78
0.00035500526428222656,351,78
0.0010561943054199219,351,78
0.000980377197265625,351,78
0.0009253025054931641,351,78
0.000579833984375,351,78
0.0018658638000488281,351,78
0.0005083084106445312,351,78
0.0016083717346191406,351,78
0.0006148815155029297,351,78
0.001062631607055664,351,78
0.00037860870361328125,351,78
0.00033020973205566406,351,78
0.0005409717559814453,351,78
0.001264333724975586,351,78
0.00043892860412597656,351,78
0.00101470947265625,351,78
0.0008985996246337891,351,78
0.0004124641418457031,351,78
0.001035928726196289,351,78
0.002138853073120117,351,78
0.0004763603210449219,351,78
0.0010085105895996094,351,78
0.0004999637603759766,351,78
0.0024003982543945312,351,78
0.0008602142333984375,351,78
0.0005075931549072266,351,78
0.0009312629699707031,351,79
0.0017306804656982422,351,79
0.0004322528839111328,351,79
0.0009868144989013672,351,79
0.0005164146423339844,351,79
0.0011699199676513672,351,79
0.0004165172576904297,351,79
0.0021021366119384766,351,79
0.00045943260192871094,351,79
0.0009865760803222656,351,79
0.0008482933044433594,351,79
0.00047516822814941406,351,79
0.0018606185913085938,351,79
0.0004353523254394531,351,79
0.0010857582092285156,351,79
0.0005035400390625,351,79
0.000978708267211914,351,79
0.0004341602325439453,351,79
0.0009722709655761719,351,79
0.0004317760467529297,351,79
0.0009248256683349609,351,79
0.00038552284240722656,351,79
0.0009133815765380859,351,79
0.00042247772216796875,351,79
0.002023935317993164,351,79
0.00039577484130859375,351,79
0.0009436607360839844,351,79
0.0003941059112548828,351,79
0.0009491443634033203,351,79
0.00040459632873535156,351,79
0.0009529590606689453,351,79
0.00038933753967285156,351,79
0.0018494129180908203,351,79
0.00042939186096191406,351,79
0.0010731220245361328,351,79
0.0004105567932128906,351,79
0.0010666847229003906,351,79
0.0003914833068847656,351,79
0.0010077953338623047,351,79
0.00039386749267578125,351,79
0.0011336803436279297,351,79
0.0003859996795654297,351,79
0.0029969215393066406,351,79
0.00039124488830566406,351,79
0.0010445117950439453,351,78
0.00042176246643066406,351,78
0.0009450912475585938,351,78
0.0003867149353027344,351,78
0.000911712646484375,351,78
0.00039887428283691406,351,78
0.001989603042602539,351,78
0.00040411949157714844,351,78
0.0009684562683105469,351,78
0.0004138946533203125,351,78
0.0021851062774658203,351,78
0.0005197525024414062,351,78
0.0009865760803222656,351,78
0.0004379749298095703,351,78
0.0009448528289794922,351,78
0.00045871734619140625,351,78
0.002004384994506836,351,78
0.0004127025604248047,351,79
0.0010771751403808594,351,79
0.00039768218994140625,351,79
0.0009579658508300781,351,79
0.0005218982696533203,351,79
0.0018911361694335938,351,79
0.00043201446533203125,351,79
0.0013318061828613281,351,79
0.00044345855712890625,351,79
0.0009927749633789062,351,80
0.0004489421844482422,351,80
0.0009620189666748047,351,80
0.00040435791015625,351,80
0.0011966228485107422,351,80
0.0009009838104248047,351,80
0.00045299530029296875,351,80
0.0029973983764648438,351,80
0.0003936290740966797,351,80
0.0010828971862792969,351,80
0.0017533302307128906,351,80
0.0004115104675292969,351,80
0.0015766620635986328,351,80
0.0003921985626220703,351,80
0.0016131401062011719,351,80
0.0008788108825683594,351,80
0.0004239082336425781,351,80
0.0009136199951171875,351,80
0.0003864765167236328,351,80
0.0018186569213867188,351,80
0.0004286766052246094,351,80
0.0010647773742675781,351,80
0.00044155120849609375,351,79
0.0009560585021972656,351,79
0.0017857551574707031,351,79
0.0016624927520751953,351,79
0.0015726089477539062,351,79
0.0005478858947753906,351,79
0.0009944438934326172,351,79
0.0019648075103759766,351,79
0.00044727325439453125,351,79
0.0016813278198242188,351,79
0.00042128562927246094,351,79
0.0017130374908447266,351,79
0.0009453296661376953,351,79
0.00043964385986328125,351,79
0.0017864704132080078,351,79
0.00040268898010253906,351,79
0.0009489059448242188,351,79
0.00039267539978027344,351,79
0.0009059906005859375,351,79
0.000797271728515625,351,79
0.00043582916259765625,351,79
0.0010008811950683594,351,79
0.0005314350128173828,351,79
0.0013813972473144531,351,79
0.0005106925964355469,351,79
0.0016582012176513672,351,79
0.00047469139099121094,351,79
0.0009603500366210938,351,79
0.0004184246063232422,351,79
0.0017788410186767578,351,79
0.00041675567626953125,351,79
0.0015413761138916016,351,79
0.0013401508331298828,351,79
0.0004239082336425781,351,80
0.0009851455688476562,351,80
0.0004153251647949219,351,80
0.0026154518127441406,351,80
0.0004506111145019531,351,80
0.00104522705078125,351,80
0.0004315376281738281,351,80
0.0004756450653076172,351,80
0.002038717269897461,351,80
0.0003960132598876953,351,80
0.0016598701477050781,351,80
0.0004181861877441406,351,80
0.0009627342224121094,351,80
0.0003993511199951172,351,80
0.0018210411071777344,351,80
0.0003864765167236328,351,80
0.0009529590606689453,351,80
0.00041961669921875,351,80
0.0017409324645996094,351,80
0.000858306884765625,351,80
0.00042176246643066406,351,79
0.0009293556213378906,351,79
0.0003898143768310547,351,79
0.0009100437164306641,351,79
0.00043463706970214844,351,79
0.0009305477142333984,351,79
0.0003464221954345703,351,79
0.0010726451873779297,351,79
0.002585887908935547,351,79
0.00041484832763671875,351,79
0.0009791851043701172,351,79
0.00030517578125,351,79
0.001962900161743164,351,79
0.0007348060607910156,351,79
0.001554250717163086,351,79
0.0004773139953613281,351,79
0.0010063648223876953,351,79
0.0004093647003173828,351,79
0.0020546913146972656,351,79
0.0004754066467285156,351,79
0.001592397689819336,351,79
0.0005130767822265625,351,79
0.0015408992767333984,351,79
0.0005311965942382812,351,79
0.00159454345703125,351,79
0.0013723373413085938,351,80
0.00045418739318847656,351,80
0.0014617443084716797,351,80
0.00047969818115234375,351,80
0.0009636878967285156,351,80
0.0004355907440185547,351,80
0.0010585784912109375,351,80
0.00039958953857421875,351,80
0.0019237995147705078,351,80
0.0008840560913085938,351,80
0.0004596710205078125,351,80
0.0009188652038574219,351,80
0.0004374980926513672,351,80
0.0009539127349853516,351,80
0.0004734992980957031,351,80
0.0009186267852783203,351,80
0.0018634796142578125,351,80
0.00039768218994140625,351,80
0.0015604496002197266,351,80
0.0003829002380371094,351,80
0.0009469985961914062,351,80
0.0004591941833496094,351,80
0.0009322166442871094,351,80
0.0004253387451171875,351,80
0.0009083747863769531,351,80
0.00045180320739746094,351,80
0.0009646415710449219,351,80
0.0008261203765869141,351,80
0.0005350112915039062,351,79
0.0009751319885253906,351,79
0.0005269050598144531,351,79
0.0009565353393554688,351,79
0.00047016143798828125,351,79
0.0009377002716064453,351,79
0.0019681453704833984,351,79
0.00042057037353515625,351,79
0.0010013580322265625,351,79
0.0003993511199951172,351,79
0.0014650821685791016,351,79
0.0004527568817138672,351,79
0.0017044544219970703,351,79
0.0008618831634521484,351,79
0.0004277229309082031,351,79
0.0009698867797851562,351,79
0.00040721893310546875,351,79
0.0010116100311279297,351,79
0.0025544166564941406,351,79
0.0005750656127929688,351,79
0.0010154247283935547,351,79
0.0004379749298095703,351,80
0.0009789466857910156,351,80
0.00041675567626953125,351,80
0.001833200454711914,351,80
0.00039124488830566406,351,80
0.0009660720825195312,351,80
0.00041103363037109375,351,80
0.0019125938415527344,351,80
0.0003910064697265625,351,80
0.0009772777557373047,351,80
0.0016846656799316406,351,80
0.0004067420959472656,351,80
0.0015239715576171875,351,80
0.0004076957702636719,351,80
0.0009853839874267578,351,80
0.0003895759582519531,351,80
0.0018372535705566406,351,80
0.0004668235778808594,351,80
0.00046753883361816406,351,80
0.001092672348022461,351,80
0.0004322528839111328,351,80
0.0009694099426269531,351,80
0.0004475116729736328,351,80
0.0009226799011230469,351,80
0.0004200935363769531,351,80
0.002125263214111328,351,80
0.001461029052734375,351,80
0.001462697982788086,351,80
0.0013539791107177734,351,80
0.00048065185546875,351,80
0.0010833740234375,351,80
0.001608133316040039,351,80
0.000484466552734375,351,80
0.0010838508605957031,351,80
0.00040912628173828125,351,80
0.00090789794921875,351,80
0.0004029273986816406,351,80
0.0018627643585205078,351,80
0.0004050731658935547,351,80
0.0009846687316894531,351,80
0.00039887428283691406,351,80
0.0009553432464599609,351,79
0.00039696693420410156,351,79
0.0010120868682861328,351,79
0.000408172607421875,351,79
0.0020139217376708984,351,79
0.0004973411560058594,351,79
0.0009918212890625,351,79
0.00042057037353515625,351,79
0.0017833709716796875,351,79
0.0004067420959472656,351,79
0.0015108585357666016,351,79
0.00040650367736816406,351,79
0.0014903545379638672,351,79
0.00039196014404296875,351,80
0.0014235973358154297,351,80
0.0004048347473144531,351,80
0.0009522438049316406,351,80
0.00047087669372558594,351,80
0.0009706020355224609,351,80
0.0003921985626220703,351,80
0.001909017562866211,351,80
0.0004000663757324219,351,80
0.0009822845458984375,351,80
0.00042510032653808594,351,80
0.0018470287322998047,351,80
0.0014140605926513672,351,80
0.0003960132598876953,351,80
0.00209808349609375,351,80
0.0003151893615722656,351,80
0.0004086494445800781,351,80
0.00037670135498046875,351,80
0.00034356117248535156,351,80
0.0030333995819091797,351,80
0.0005393028259277344,351,80
0.0010833740234375,351,80
0.00046539306640625,351,80
0.0009586811065673828,351,80
0.002002716064453125,351,80
0.0004496574401855469,351,80
0.0015807151794433594,351,80
0.00046563148498535156,351,80
0.001516580581665039,351,80
0.0004000663757324219,351,80
0.0009822845458984375,351,80
0.0004146099090576172,351,80
0.000926971435546875,351,80
0.0017197132110595703,351,80
0.0005285739898681641,351,80
0.0009357929229736328,351,80
0.0003962516784667969,351,80
0.0016911029815673828,351,80
0.0004177093505859375,351,80
0.001726388931274414,351,80
0.00046443939208984375,351,80
0.0010411739349365234,351,80
0.0005526542663574219,351,79
0.0020525455474853516,351,79
0.00043892860412597656,351,79
0.0009634494781494141,351,79
0.0017271041870117188,351,79
0.0004425048828125,351,79
0.0016722679138183594,351,79
0.0014467239379882812,351,79
0.0004239082336425781,351,79
0.0014824867248535156,351,79
0.001371622085571289,351,79
0.0004050731658935547,351,79
0.0015268325805664062,351,79
0.0008826255798339844,351,79
0.00044465065002441406,351,79
0.0009124279022216797,351,79
0.00041365623474121094,351,79
0.0009663105010986328,351,79
0.00038623809814453125,351,79
0.0009064674377441406,351,79
0.00039124488830566406,351,80
0.0009198188781738281,351,80
0.00039958953857421875,351,80
0.0019335746765136719,351,80
0.00045228004455566406,351,80
